security,y_m,trail_12m_net_sales,trail_12m_eps,trail_12m_oper_margin,ev_to_t12m_ebitda,enterprise_value,best_pe_ratio,px_last,best_sales,best_eps,best_opp_to_sales,best_cur_ev_to_ebitda,trail_12m_ebitda,cur_mkt_cap,volume,eqy_dvd_yld_12m,trail_12m_gross_margin,ebit_margin,best_ltg_eps,is_div_per_shr,ebitda_margin,tot_debt_to_tot_asset,sales_growth,eps_growth,sales_to_cash,current_ev_to_t12m_ebitda,pe_ratio,eqy_sh_out,short_int,si_percent_equity_float,rsk_bb_implied_cds_spread,ivol_delta,open_int_total_call,open_int_total_put,px_to_book_ratio,tot_debt_to_tot_eqy,tot_debt_to_ebitda,return_com_eqy,eqy_dvd_yld_ind,tang_book_val_per_sh,net_debt,curr_entp_val,trail_12m_cogs,best_ebitda,trail_12m_oper_inc,px_last_usd,trail_12m_cap_expend,free_cash_flow_yield,trail_12m_free_cash_flow_per_sh,best_estimate_fcf,interest_coverage_ratio,t12_fcf_t12_ebitda,tot_debt_to_com_eqy,altman_z_score,bs_cash_near_cash_item,bs_mkt_sec_other_st_invest,bs_cur_liab,bs_acct_note_rcv,is_operating_expn,invent_days,acct_rcv_days,accounts_payable_turnover_days,wacc_eva_spread,wacc_return_on_inv_capital,wacc
AMZN US Equity,2000-11,2465.66,-1.48,-24.6467,,14887.6,,24.688,,,,,-126.282,8793.04,13123500.0,,21.0622,-24.6467,,0.0,-5.1216,93.1378,79.2859,-15.2542,0.9858,,,356.174,40457700.0,13.857,,,194363.0,185273.0,507.173,8404.38,,-1874.34,,-2.8296,1199.89,,,,-607.705,,-202.623,-6.4513,-1.5927,,,,,,647.048,252.976,659.097,0.0,319.003,26.5776,,49.7531,-46.5785,-36.8798,9.6987
AMZN US Equity,2000-12,2465.66,-1.48,-24.6467,,14887.6,,15.563,,,,,-126.282,5542.95,9868800.0,,21.0622,-24.6467,,0.0,-5.1216,93.1378,79.2859,-15.2542,0.9858,,,356.174,42590600.0,14.587,,,223229.0,175753.0,507.173,8404.38,,-1874.34,,-2.8296,1199.89,,,,-607.705,,-202.623,-4.7404,-1.5927,,,,,,647.048,252.976,659.097,0.0,319.003,26.5776,,49.7531,-46.5785,-36.8798,9.6987
AMZN US Equity,2001-01,2761.98,-1.18,-24.0251,,6601.51,,17.313,,,,,-279.155,6182.99,20475800.0,,23.743,-24.0251,,0.0,-10.1071,100.415,43.8313,-59.375,1.1823,,,357.14,43338200.0,14.843,,,191700.0,168938.0,507.173,8404.38,,-1874.34,,-3.4232,1043.52,,,,-663.569,,-134.758,-4.2612,-0.7377,,,,,,822.435,278.087,974.956,0.0,362.344,34.3382,,84.2468,-66.3746,-56.388,9.9866
AMZN US Equity,2014-01,74453.0,0.58,1.0006,44.3938,177487.0,88.587,358.69,90030.5,4.049,,24.072,3998.0,164734.0,16181500.0,,27.2266,1.0006,38.675,0.0,5.3698,17.1543,20.3075,147.619,2.9553,39.8138,618.431,459.265,5585320.0,1.495,56.0,28.597,241699.0,186053.0,16.893,70.6854,1.7231,3.0438,,14.0436,-5558.0,,,6612.51,745.0,358.69,-3443.0,1.2246,4.3926,3662.25,,,,,8658.0,3789.0,22980.0,4767.0,6271.0,45.2764,19.9308,93.4507,-8.6747,2.594,11.2687
AMZN US Equity,2014-02,74453.0,0.58,1.0006,44.3938,177487.0,89.496,362.1,89936.0,4.046,,24.22,3998.0,166300.0,3885210.0,,27.2266,1.0006,38.675,0.0,5.3698,17.1543,20.3075,147.619,2.9553,40.2055,624.31,459.265,5749330.0,1.535,66.0,24.236,185614.0,190311.0,17.0536,70.6854,1.7231,3.0438,,14.0436,-5558.0,,,6636.7,745.0,362.1,-3443.0,1.2131,4.3926,3662.25,,,,,8658.0,3789.0,22980.0,4767.0,6271.0,45.2764,19.9308,93.4507,-8.6747,2.594,11.2687
AMZN US Equity,2014-03,78124.0,0.63,0.9088,35.1025,149993.0,82.402,336.365,89843.2,4.082,,22.561,4273.0,154481.0,4297490.0,,27.761,0.9088,39.05,0.0,5.4695,10.8101,22.8438,27.7778,3.8906,35.0446,533.913,459.265,6171370.0,1.647,70.0,29.75,188830.0,190188.0,14.9814,38.0616,0.92,3.1876,,16.6848,-4735.0,,,6637.24,710.0,336.365,-3853.0,0.9785,3.2914,3385.71,,,,,5074.0,3592.0,18357.0,3945.0,5540.0,39.164,15.0931,61.6349,-9.3231,2.7169,12.0401
AMZN US Equity,2014-04,78124.0,0.63,0.9088,35.1025,149993.0,78.668,304.13,94759.5,3.866,,19.203,4273.0,139951.0,4090010.0,,27.761,0.9088,38.728,0.0,5.4695,10.8101,22.8438,27.7778,3.8906,31.6442,482.746,460.167,6612300.0,1.761,70.0,31.73,249549.0,206031.0,13.5457,38.0616,0.92,3.1876,,16.6848,-4735.0,,,7041.24,710.0,304.13,-3853.0,1.0822,3.2914,5332.71,,,,,5074.0,3592.0,18357.0,3945.0,5540.0,39.164,15.0931,61.6349,-9.3231,2.7169,12.0401
AMZN US Equity,2014-05,78124.0,0.63,0.9088,35.1025,149993.0,80.846,312.55,94747.9,3.866,,19.807,4273.0,143825.0,4260620.0,,27.761,0.9088,45.373,0.0,5.4695,10.8101,22.8438,27.7778,3.8906,32.551,496.111,460.167,6777060.0,1.804,70.0,25.012,217617.0,201677.0,13.9207,38.0616,0.92,3.1876,,16.6848,-4735.0,,,7022.35,710.0,312.55,-3853.0,1.0531,3.2914,5332.71,,,,,5074.0,3592.0,18357.0,3945.0,5540.0,39.164,15.0931,61.6349,-9.3231,2.7169,12.0401
AMZN US Equity,2014-06,81760.0,0.38,0.7534,32.2245,146041.0,82.915,324.78,94759.1,3.917,,20.982,4532.0,149453.0,2672160.0,,28.295,0.7534,40.207,0.0,5.5431,10.4992,23.1533,-1250.0,3.8244,32.0932,854.684,460.167,7379270.0,1.965,69.0,25.173,231466.0,198004.0,14.1528,37.5307,0.878,1.8619,,17.1537,-4007.0,,,6932.06,616.0,324.78,-4288.0,0.7107,2.3081,4451.4,,,,,5057.0,2929.0,18751.0,4125.0,5956.0,37.5547,15.5938,59.2995,-10.102,1.55,11.652
AMZN US Equity,2014-07,81760.0,0.38,0.7534,32.2245,146041.0,94.104,312.99,98913.0,3.326,,20.141,4532.0,144613.0,5193770.0,,28.295,0.7534,37.669,0.0,5.5431,10.4992,23.1533,-1250.0,3.8244,31.0251,823.658,462.036,7533400.0,1.996,79.0,28.689,247357.0,260135.0,13.6391,37.5307,0.878,1.8619,,17.1537,-4007.0,,,6981.0,616.0,312.99,-4288.0,0.7374,2.3081,2348.95,,,,,5057.0,2929.0,18751.0,4125.0,5956.0,37.5547,15.5938,59.2995,-10.102,1.55,11.652
AMZN US Equity,2014-08,81760.0,0.38,0.7534,32.2245,146041.0,104.674,339.04,98909.3,3.239,,21.925,4532.0,156649.0,1939850.0,,28.295,0.7534,32.21,0.0,5.5431,10.4992,23.1533,-1250.0,3.8244,33.6809,892.211,462.036,8055720.0,2.134,81.0,19.656,245757.0,257627.0,14.7742,37.5307,0.878,1.8619,,17.1537,-4007.0,,,6961.98,616.0,339.04,-4288.0,0.6808,2.3081,2348.95,,,,,5057.0,2929.0,18751.0,4125.0,5956.0,37.5547,15.5938,59.2995,-10.102,1.55,11.652
AMZN US Equity,2014-09,85247.0,-0.2413,0.1138,33.0704,146370.0,99.888,322.44,98919.1,3.228,,20.881,4426.0,148979.0,2639970.0,,28.5758,0.1138,32.21,0.0,5.192,9.8048,20.4014,-955.556,3.9138,33.0002,846.895,462.036,7050140.0,1.868,88.0,24.891,258209.0,260860.0,14.4437,38.3417,0.8954,-2.2242,,15.1274,-2920.0,,,6994.87,97.0,322.44,-4628.0,0.7382,2.3803,2348.95,,,,,5258.0,1625.0,20842.0,4373.0,6496.0,40.1166,15.9064,64.1709,-12.1634,-0.2028,11.9606
AMZN US Equity,2014-10,85247.0,-0.2413,0.1138,33.0704,146370.0,99.401,305.46,100154.0,3.073,,18.114,4426.0,141430.0,4551800.0,,28.5758,0.1138,38.95,0.0,5.192,9.8048,20.4014,-955.556,3.9138,31.2946,846.895,463.006,7840520.0,2.072,90.0,22.702,285363.0,289096.0,13.683,38.3417,0.8954,-2.2242,,15.1274,-2920.0,,,7646.53,97.0,305.46,-4628.0,0.7792,2.3803,3021.96,,,,,5258.0,1625.0,20842.0,4373.0,6496.0,40.1166,15.9064,64.1709,-12.1634,-0.2028,11.9606
AMZN US Equity,2014-11,85247.0,-0.2413,0.1138,33.0704,146370.0,109.274,338.64,100085.0,3.099,,20.083,4426.0,156792.0,3051800.0,,28.5758,0.1138,38.95,0.0,5.192,9.8048,20.4014,-955.556,3.9138,34.7656,846.895,463.006,8002640.0,2.115,85.0,25.433,297010.0,290257.0,15.1693,38.3417,0.8954,-2.2242,,15.1274,-2920.0,,,7661.7,97.0,338.64,-4628.0,0.7029,2.3803,3021.96,,,,,5258.0,1625.0,20842.0,4373.0,6496.0,40.1166,15.9064,64.1709,-12.1634,-0.2028,11.9606
AMZN US Equity,2014-12,88988.0,-0.3013,0.2,29.0444,142986.0,99.759,310.35,99998.0,3.111,,17.408,4923.0,143694.0,2057770.0,,29.4826,0.2,38.893,0.0,5.5322,29.5184,14.6207,-11.5385,2.0147,28.9188,846.895,463.006,7334860.0,1.938,89.0,27.434,281981.0,280761.0,13.4357,149.79,3.2681,-2.3527,,14.3183,-1327.0,,,7498.67,178.0,310.35,-4892.0,1.3305,4.1291,3021.96,,,,,14557.0,2859.0,28089.0,5612.0,8066.0,45.689,21.2857,90.5962,-10.3856,-1.348,9.0376
AMZN US Equity,2015-01,88988.0,-0.3013,0.2,29.0444,142986.0,95.253,354.53,102775.0,3.722,,19.421,4923.0,164638.0,23856100.0,,29.4826,0.2,38.282,0.0,5.5322,29.5184,14.6207,-11.5385,2.0147,33.1731,846.895,464.384,7374280.0,1.942,122.0,30.938,204786.0,289903.0,15.3483,149.79,3.2681,-2.3527,,14.3183,-1327.0,,,8408.86,178.0,354.53,-4892.0,1.1647,4.1291,3834.02,,,,,14557.0,2859.0,28089.0,5612.0,8066.0,45.689,21.2857,90.5962,-10.3856,-1.348,9.0376
AMZN US Equity,2015-02,88988.0,-0.3013,0.2,29.0444,142986.0,109.116,380.16,102785.0,3.484,,20.925,4923.0,176540.0,2532310.0,,29.4826,0.2,40.423,0.0,5.5322,29.5184,14.6207,-11.5385,2.0147,35.5907,846.895,464.384,7193340.0,1.894,115.0,22.938,189595.0,232096.0,16.4579,149.79,3.2681,-2.3527,,14.3183,-1327.0,,,8373.45,178.0,380.16,-4892.0,1.0861,4.1291,3262.7,,,,,14557.0,2859.0,28089.0,5612.0,8066.0,45.689,21.2857,90.5962,-10.3856,-1.348,9.0376
AMZN US Equity,2015-03,91964.0,-0.6525,0.3121,31.0667,169252.0,105.113,372.1,102794.0,3.54,,20.018,5448.0,172797.0,2506120.0,,30.3075,0.3121,41.538,0.0,5.9241,19.2391,15.0752,-11.5385,2.2191,30.9564,846.895,464.384,5981200.0,1.575,115.0,22.511,185057.0,219989.0,15.9476,88.6048,1.7684,-3.83,,15.8412,-4147.0,,,8424.83,287.0,372.1,-4683.0,1.8326,6.8193,3186.65,,,,,10237.0,3544.0,23177.0,4772.0,7067.0,40.1066,17.2986,63.4416,-11.0303,-2.3299,8.7003
AMZN US Equity,2015-04,91964.0,-0.6525,0.3121,31.0667,169252.0,94.654,421.78,106913.0,4.456,,21.408,5448.0,196415.0,3647880.0,,30.3075,0.3121,40.963,0.0,5.9241,19.2391,15.0752,-11.5385,2.2191,35.2915,846.895,465.681,6373040.0,1.672,95.0,25.173,218158.0,226855.0,18.0768,88.6048,1.7684,-3.83,,15.8412,-4147.0,,,8981.02,287.0,421.78,-4683.0,1.6168,6.8193,4138.0,,,,,10237.0,3544.0,23177.0,4772.0,7067.0,40.1066,17.2986,63.4416,-11.0303,-2.3299,8.7003
AMZN US Equity,2015-05,91964.0,-0.6525,0.3121,31.0667,169252.0,87.939,429.23,107078.0,4.881,,21.464,5448.0,199884.0,3016060.0,,30.3075,0.3121,43.797,0.0,5.9241,19.2391,15.0752,-11.5385,2.2191,35.9283,846.895,465.681,4699580.0,1.233,90.0,22.571,186654.0,207696.0,18.3961,88.6048,1.7684,-3.83,,15.8412,-4147.0,,,9119.26,287.0,429.23,-4683.0,1.5887,6.8193,4138.0,,,,,10237.0,3544.0,23177.0,4772.0,7067.0,40.1066,17.2986,63.4416,-11.0303,-2.3299,8.7003
AMZN US Equity,2015-06,95809.0,-0.1912,0.7995,31.4239,198662.0,87.89,434.09,107016.0,4.939,,21.733,6322.0,202147.0,2596870.0,,31.2664,0.7995,43.797,0.0,6.5985,18.1331,19.8811,-11.5385,2.2578,31.2647,846.895,465.681,5404990.0,1.418,88.0,24.269,181861.0,201086.0,17.2633,80.8039,1.5041,-1.6808,,17.6175,-4492.0,,,9094.71,766.0,434.09,-4606.0,2.1716,9.4265,4138.0,,,,,10269.0,3732.0,23912.0,4920.0,7561.0,39.1145,17.2292,62.5348,-10.6202,-1.0518,9.5684
AMZN US Equity,2015-07,95809.0,-0.1912,0.7995,31.4239,198662.0,74.29,536.15,115060.0,7.217,,21.841,6322.0,250763.0,3025600.0,,31.2664,0.7995,56.03,0.0,6.5985,18.1331,19.8811,-11.5385,2.2578,38.9546,846.895,467.71,5094950.0,1.329,77.0,23.039,269384.0,273729.0,21.3221,80.8039,1.5041,-1.6808,,17.6175,-4492.0,,,11275.7,766.0,536.15,-4606.0,1.7582,9.4265,4673.0,,,,,10269.0,3732.0,23912.0,4920.0,7561.0,39.1145,17.2292,62.5348,-10.6202,-1.0518,9.5684
AMZN US Equity,2015-08,95809.0,-0.1912,0.7995,31.4239,198662.0,70.375,512.89,115100.0,7.288,,20.824,6322.0,239884.0,3002290.0,,31.2664,0.7995,56.03,0.0,6.5985,18.1331,19.8811,-11.5385,2.2578,37.2338,846.895,467.71,6390980.0,1.663,87.0,33.57,212924.0,229153.0,20.3971,80.8039,1.5041,-1.6808,,17.6175,-4492.0,,,11303.8,766.0,512.89,-4606.0,1.8379,9.4265,4673.0,,,,,10269.0,3732.0,23912.0,4920.0,7561.0,39.1145,17.2292,62.5348,-10.6202,-1.0518,9.5684
AMZN US Equity,2015-09,100588.0,0.6902,1.706,30.8248,235008.0,69.683,511.89,115181.0,7.346,,20.601,7624.0,239416.0,4004680.0,,32.4164,1.706,56.03,0.0,7.5794,16.6459,23.2227,-11.5385,2.3679,30.7382,741.673,467.71,7308020.0,1.902,85.0,35.22,214007.0,250888.0,19.3143,75.3017,1.2277,2.8815,,18.9787,-5068.0,,,11375.8,1716.0,511.89,-4423.0,2.2685,11.612,4673.0,,,,,10709.0,3719.0,26657.0,5440.0,8197.0,43.7505,17.804,68.7801,-7.8611,1.4676,9.3287
AMZN US Equity,2015-10,100588.0,0.6902,1.706,30.8248,235008.0,69.988,625.9,122466.0,8.943,,21.881,7624.0,293398.0,3874360.0,,32.4164,1.706,63.253,0.0,7.5794,16.6459,23.2227,-11.5385,2.3679,37.8187,906.861,468.762,6752620.0,1.752,70.0,23.075,222780.0,293139.0,23.616,75.3017,1.2277,2.8815,,18.9787,-5068.0,,,13177.2,1716.0,625.9,-4423.0,1.8552,11.612,5931.5,,,,,10709.0,3719.0,26657.0,5440.0,8197.0,43.7505,17.804,68.7801,-7.8611,1.4676,9.3287
AMZN US Equity,2015-11,100588.0,0.6902,1.706,30.8248,235008.0,71.964,664.8,122550.0,9.238,,23.16,7624.0,311633.0,5693170.0,,32.4164,1.706,63.253,0.0,7.5794,16.6459,23.2227,-11.5385,2.3679,40.2105,963.223,468.762,5529330.0,1.435,65.0,30.015,236900.0,263226.0,25.0838,75.3017,1.2277,2.8815,,18.9787,-5068.0,,,13236.7,1716.0,664.8,-4423.0,1.7467,11.612,5931.5,,,,,10709.0,3719.0,26657.0,5440.0,8197.0,43.7505,17.804,68.7801,-7.8611,1.4676,9.3287
AMZN US Equity,2015-12,107007.0,1.2442,2.0868,37.1242,316075.0,73.085,675.89,122418.0,9.248,,21.758,8514.0,316832.0,3749560.0,,33.0408,2.0868,63.253,0.0,7.9565,27.0885,21.8869,123.913,2.2497,36.9465,543.216,468.762,4783500.0,1.241,62.0,23.971,247544.0,282217.0,23.7854,131.044,2.06,4.9409,,18.3291,-2269.0,,,13284.1,2233.0,675.89,-4588.0,2.3035,15.5694,6547.25,,,,,15890.0,3918.0,33887.0,5654.0,10298.0,47.2277,19.2141,91.3951,-5.3057,3.387,8.6927
AMZN US Equity,2016-01,107007.0,1.2442,2.0868,37.1242,316075.0,61.216,587.0,129642.0,9.589,,19.646,8514.0,276384.0,14677600.0,,33.0408,2.0868,47.04,0.0,7.9565,27.0885,21.8869,123.913,2.2497,32.1958,471.775,470.842,5896520.0,1.522,93.0,31.316,295072.0,252611.0,20.6573,131.044,2.06,4.9409,,18.3291,-2269.0,,,13952.7,2233.0,587.0,-4588.0,2.6524,15.5694,8524.33,,,,,15890.0,3918.0,33887.0,5654.0,10298.0,47.2277,19.2141,91.3951,-5.3057,3.387,8.6927
AMZN US Equity,2016-02,107007.0,1.2442,2.0868,37.1242,316075.0,59.719,552.52,129960.0,9.252,,18.634,8514.0,260150.0,4145400.0,,33.0408,2.0868,47.16,0.0,7.9565,27.0885,21.8869,123.913,2.2497,30.289,444.063,470.842,6967740.0,1.798,95.0,33.381,184174.0,187261.0,19.4439,131.044,2.06,4.9409,,18.3291,-2269.0,,,13838.9,2233.0,552.52,-4588.0,2.8179,15.5694,8350.5,,,,,15890.0,3918.0,33887.0,5654.0,10298.0,47.2277,19.2141,91.3951,-5.3057,3.387,8.6927
AMZN US Equity,2016-03,113418.0,2.4354,2.6883,28.9745,281951.0,63.764,593.64,129994.0,9.31,,20.351,9731.0,279511.0,2681810.0,,33.7654,2.6883,47.16,0.0,8.5798,28.8117,28.2212,123.913,2.3358,28.9039,243.753,470.842,6563750.0,1.694,91.0,24.911,200747.0,215581.0,18.9888,119.355,1.8099,9.0991,,23.2436,1753.0,,,13820.5,3049.0,593.64,-4896.0,2.3611,14.0165,9214.5,,,,,12470.0,3389.0,28187.0,5072.0,9191.0,41.2933,15.8833,63.6708,-5.0034,4.8469,9.8502
AMZN US Equity,2016-04,113418.0,2.4354,2.6883,28.9745,281951.0,55.798,659.59,140116.0,11.821,,18.802,9731.0,311213.0,10310700.0,,33.7654,2.6883,49.255,0.0,8.5798,28.8117,28.2212,123.913,2.3358,32.1618,270.832,471.828,5629840.0,1.449,73.0,26.346,201306.0,265525.0,21.0983,119.355,1.8099,9.0991,,23.2436,1753.0,,,16645.1,3049.0,659.59,-4896.0,2.125,14.0165,10245.2,,,,,12470.0,3389.0,28187.0,5072.0,9191.0,41.2933,15.8833,63.6708,-5.0034,4.8469,9.8502
AMZN US Equity,2016-05,113418.0,2.4354,2.6883,28.9745,281951.0,61.629,722.79,140169.0,11.728,,20.559,9731.0,341033.0,3618320.0,,33.7654,2.6883,50.372,0.0,8.5798,28.8117,28.2212,123.913,2.3358,35.2261,296.783,471.828,5199060.0,1.335,74.0,21.318,187507.0,200859.0,23.1199,119.355,1.8099,9.0991,,23.2436,1753.0,,,16673.6,3049.0,722.79,-4896.0,1.9392,14.0165,10245.2,,,,,12470.0,3389.0,28187.0,5072.0,9191.0,41.2933,15.8833,63.6708,-5.0034,4.8469,9.8502
AMZN US Equity,2016-06,120637.0,4.0241,3.208,31.0782,340524.0,61.369,715.62,140351.0,11.661,,20.277,10957.0,337650.0,2855140.0,,34.3966,3.208,46.176,0.0,9.0826,27.4448,31.1365,805.0,2.4282,30.9363,177.836,471.828,5166750.0,1.327,74.0,21.969,219431.0,239696.0,20.5106,107.994,1.63,13.6438,,26.9283,1320.0,,,16716.7,3870.0,715.62,-5394.0,2.2756,16.2848,11172.2,,,,,12521.0,4019.0,29587.0,6092.0,9939.0,39.4432,16.7046,64.2144,-2.3631,6.9374,9.3005
AMZN US Equity,2016-07,120637.0,4.0241,3.208,31.0782,340524.0,59.589,758.81,150083.0,12.734,,19.444,10957.0,359732.0,6777050.0,,34.3966,3.208,44.912,0.0,9.0826,27.4448,31.1365,805.0,2.4282,32.9517,188.568,474.074,4581430.0,1.17,63.0,19.285,215824.0,251610.0,21.7485,107.994,1.63,13.6438,,26.9283,1320.0,,,18569.2,3870.0,758.81,-5394.0,2.1461,16.2848,10930.1,,,,,12521.0,4019.0,29587.0,6092.0,9939.0,39.4432,16.7046,64.2144,-2.3631,6.9374,9.3005
AMZN US Equity,2016-08,120637.0,4.0241,3.208,31.0782,340524.0,60.317,769.16,150153.0,12.752,,19.694,10957.0,364638.0,1633790.0,,34.3966,3.208,44.912,0.0,9.0826,27.4448,31.1365,805.0,2.4282,33.3995,191.141,474.074,4507830.0,1.148,52.0,15.282,205176.0,227305.0,22.0451,107.994,1.63,13.6438,,26.9283,1320.0,,,18581.9,3870.0,769.16,-5394.0,2.1172,16.2848,14374.3,,,,,12521.0,4019.0,29587.0,6092.0,9939.0,39.4432,16.7046,64.2144,-2.3631,6.9374,9.3005
AMZN US Equity,2016-09,127993.0,4.3741,3.1556,34.3091,398363.0,64.757,837.31,150270.0,12.93,,21.503,11611.0,396947.0,4430570.0,,34.6472,3.1556,48.294,0.0,9.0716,26.7825,29.0086,211.765,2.3956,34.2423,191.426,474.074,5832020.0,1.485,48.0,21.378,237750.0,306340.0,22.3666,106.782,1.6353,13.9282,,29.4042,641.0,,,18489.9,4039.0,837.31,-6040.0,2.2938,19.2064,14374.3,,,,,13656.0,4691.0,33498.0,6566.0,10879.0,43.0487,17.1658,71.256,-2.1322,6.8484,8.9806
AMZN US Equity,2016-10,127993.0,4.3741,3.1556,34.3091,398363.0,64.396,789.82,158540.0,12.265,,20.22,11611.0,375296.0,5413330.0,,34.6472,3.1556,43.063,0.0,9.0716,26.7825,29.0086,211.765,2.3956,32.3777,180.569,475.167,5220050.0,1.325,54.0,21.085,247001.0,272238.0,21.098,106.782,1.6353,13.9282,,29.4042,641.0,,,18592.0,4039.0,789.82,-6040.0,2.4317,19.2064,12962.9,,,,,13656.0,4691.0,33498.0,6566.0,10879.0,43.0487,17.1658,71.256,-2.1322,6.8484,8.9806
AMZN US Equity,2016-11,127993.0,4.3741,3.1556,34.3091,398363.0,61.527,750.57,158466.0,12.199,,18.909,11611.0,356646.0,4625950.0,,34.6472,3.1556,43.063,0.0,9.0716,26.7825,29.0086,211.765,2.3956,30.7714,171.596,475.167,6539750.0,1.661,59.0,23.704,285453.0,302271.0,20.0495,106.782,1.6353,13.9282,,29.4042,641.0,,,18894.6,4039.0,750.57,-6040.0,2.5589,19.2064,12962.9,,,,,13656.0,4691.0,33498.0,6566.0,10879.0,43.0487,17.1658,71.256,-2.1322,6.8484,8.9806
AMZN US Equity,2016-12,127993.0,4.3741,3.1556,34.3091,398363.0,61.149,749.87,158555.0,12.263,,17.288,11611.0,356313.0,4139450.0,,34.6472,3.1556,48.907,0.0,9.0716,26.7825,29.0086,211.765,2.3956,28.511,152.515,475.167,5653900.0,1.436,58.0,22.461,304414.0,298165.0,18.5475,106.782,1.6353,13.9282,,29.4042,641.0,,,18563.2,4039.0,749.87,-6040.0,2.6306,19.2064,13661.8,,,,,13656.0,4691.0,33498.0,6566.0,10879.0,43.0487,17.1658,71.256,-2.1322,6.8484,8.9806
AMZN US Equity,2017-01,135987.0,4.9167,3.0782,28.6227,352117.0,56.426,823.48,168332.0,14.594,,18.939,12302.0,391290.0,3137200.0,,35.0938,3.0782,48.573,0.0,9.0465,24.4718,22.3627,52.4272,2.2624,31.3542,167.487,475.167,5709240.0,1.45,42.0,35.498,200145.0,224790.0,20.3682,105.834,1.6591,14.5153,,30.7065,-5571.0,,,20366.3,4186.0,823.48,-7804.0,2.3954,19.7258,17831.6,,,,,19334.0,6647.0,43816.0,8339.0,13527.0,44.9989,18.8306,93.4725,-3.7756,5.5356,9.3113
AMZN US Equity,2017-02,135987.0,4.9167,3.0782,28.6227,352117.0,63.709,845.04,164876.0,13.264,,20.261,12302.0,403228.0,2793710.0,,35.0938,3.0782,42.252,0.0,9.0465,24.4718,22.3627,52.4272,2.2624,32.3246,171.872,477.171,5911110.0,1.493,39.0,16.323,211106.0,240820.0,20.9014,105.834,1.6591,14.5153,,30.7065,-5571.0,,,19627.2,4186.0,845.04,-7804.0,2.3343,19.7258,16443.1,,,,,19334.0,6647.0,43816.0,8339.0,13527.0,44.9989,18.8306,93.4725,-3.7756,5.5356,9.3113
AMZN US Equity,2017-03,142573.0,5.3267,2.8897,32.9986,423834.0,68.596,886.54,164951.0,12.924,,21.531,12844.0,423031.0,3957610.0,,35.5853,2.8897,42.252,0.0,9.0087,26.6756,22.6105,39.4495,2.3131,32.9414,166.434,477.171,4738720.0,1.197,40.0,16.211,223046.0,314392.0,19.5518,99.654,1.6816,14.1751,,37.3452,68.0,,,19650.3,4120.0,886.54,-8773.0,2.0843,18.4782,16365.0,,,,,15440.0,6091.0,37399.0,7329.0,12269.0,40.1051,15.8739,66.5893,-4.7534,5.634,10.3874
AMZN US Equity,2017-04,142573.0,5.3267,2.8897,32.9986,423834.0,68.2,924.99,173558.0,13.563,,21.162,12844.0,442123.0,7364680.0,,35.5853,2.8897,39.105,0.0,9.0087,26.6756,22.6105,39.4495,2.3131,34.4278,173.652,477.975,4684350.0,1.181,43.0,16.802,267811.0,326650.0,20.3998,99.654,1.6816,14.1751,,37.3452,68.0,,,20895.2,4120.0,924.99,-8773.0,1.9977,18.4782,12950.3,,,,,15440.0,6091.0,37399.0,7329.0,12269.0,40.1051,15.8739,66.5893,-4.7534,5.634,10.3874
AMZN US Equity,2017-05,142573.0,5.3267,2.8897,32.9986,423834.0,75.264,994.62,173764.0,13.215,,22.961,12844.0,475404.0,3913120.0,,35.5853,2.8897,32.105,0.0,9.0087,26.6756,22.6105,39.4495,2.3131,37.019,186.724,477.975,5261290.0,1.323,32.0,17.646,292938.0,349697.0,21.9354,99.654,1.6816,14.1751,,37.3452,68.0,,,20707.5,4120.0,994.62,-8773.0,1.8578,18.4782,13101.2,,,,,15440.0,6091.0,37399.0,7329.0,12269.0,40.1051,15.8739,66.5893,-4.7534,5.634,10.3874
AMZN US Equity,2017-06,150124.0,3.9467,2.3068,36.1558,466808.0,73.035,968.0,174192.0,13.254,,22.539,12911.0,462680.0,3390340.0,,35.9803,2.3068,33.605,0.0,8.6002,26.9067,24.8355,-77.3481,2.8747,36.004,245.269,477.975,4887250.0,1.229,33.0,21.073,303747.0,350666.0,20.0155,101.745,1.8294,9.67,,39.5,2168.0,,,20624.4,3463.0,968.0,-10175.0,1.6601,16.0697,13276.3,,,,,13203.0,8248.0,40520.0,8046.0,13876.0,40.0623,17.187,69.9268,-6.6322,3.5457,10.178
AMZN US Equity,2017-07,150124.0,3.9467,2.3068,36.1558,466808.0,77.796,987.78,187500.0,12.697,,22.632,12911.0,474509.0,7352060.0,,35.9803,2.3068,26.695,0.0,8.6002,26.9067,24.8355,-77.3481,2.8747,36.9202,250.281,480.38,4718660.0,1.179,34.0,22.205,280265.0,323210.0,20.4245,101.745,1.8294,9.67,,39.5,2168.0,,,21061.8,3463.0,987.78,-10175.0,1.6268,16.0697,15331.5,,,,,13203.0,8248.0,40520.0,8046.0,13876.0,40.0623,17.187,69.9268,-6.6322,3.5457,10.178
